1.61156 2.29288 2.33244 2.3481 2.34744 2.37315 2.39752 2.39479 2.38532 2.42193 2.40997 2.42017 2.42829 2.44994 2.46323 2.47328 2.46224 2.48271 2.48971 2.49129 
2.02947 2.47452 2.5117 2.51187 2.53914 2.54574 2.55057 2.54595 2.54862 2.58086 2.58554 2.58618 2.5899 2.60708 2.59339 2.60069 2.62919 2.6427 2.62661 2.649 
2.50271 2.56878 2.57515 2.58588 2.61593 2.60623 2.60727 2.62088 2.6312 2.63411 2.66561 2.64154 2.65838 2.65829 2.64984 2.65337 2.68272 2.6999 2.68662 2.69297 
2.9763 2.57976 2.58108 2.58526 2.59013 2.58802 2.60531 2.6072 2.62973 2.61909 2.64228 2.6221 2.63912 2.64314 2.64067 2.65178 2.65481 2.66384 2.65948 2.64188 
3.39921 2.51613 2.51179 2.52469 2.52306 2.51247 2.55272 2.53885 2.54301 2.5515 2.55734 2.55195 2.57481 2.56841 2.59124 2.58728 2.58612 2.58324 2.59139 2.58483 
3.76701 2.37107 2.35532 2.39421 2.37833 2.37304 2.39732 2.39556 2.378 2.42453 2.40264 2.40348 2.42369 2.41867 2.44008 2.42417 2.43692 2.44479 2.43674 2.46561 
4.04781 2.18915 2.15672 2.20626 2.18337 2.18882 2.19566 2.22282 2.19838 2.22805 2.22522 2.21622 2.2263 2.22817 2.23784 2.21346 2.24204 2.25901 2.25812 2.27652 
4.20621 1.98785 1.96769 1.99471 2.00322 1.99203 1.99195 2.01565 2.02136 2.01481 2.04284 2.01033 2.02951 2.03056 2.0365 2.03433 2.04497 2.05228 2.07149 2.04112 
4.2621 1.76935 1.77695 1.77578 1.79679 1.79731 1.81506 1.78441 1.82382 1.80843 1.83035 1.81571 1.8383 1.82742 1.82401 1.85279 1.85485 1.84692 1.87253 1.84236 
4.20948 1.61365 1.61574 1.61396 1.63777 1.64733 1.64796 1.63784 1.64752 1.66876 1.6562 1.67972 1.68319 1.66247 1.6817 1.686 1.69982 1.70272 1.70904 1.71892 
4.04149 1.52381 1.52423 1.53472 1.527 1.53909 1.5337 1.56093 1.5472 1.57739 1.56609 1.59135 1.58056 1.57457 1.61221 1.58343 1.61096 1.61885 1.6196 1.65048 
3.8063 1.491 1.50379 1.52241 1.50645 1.51274 1.50978 1.5475 1.52909 1.53321 1.55159 1.56436 1.54749 1.56765 1.58276 1.5722 1.59093 1.58757 1.58865 1.61503 
3.50786 1.55967 1.56271 1.59238 1.61565 1.61378 1.61022 1.6068 1.6372 1.61475 1.6468 1.6448 1.64053 1.64526 1.64342 1.67834 1.66796 1.67387 1.68424 1.68879 
3.18865 1.72162 1.70795 1.73502 1.77189 1.77069 1.7748 1.75415 1.80606 1.80956 1.80629 1.81219 1.82618 1.82355 1.81384 1.852 1.83532 1.85754 1.86917 1.85241 
2.87462 1.97544 1.96138 1.97957 2.00688 2.00644 2.028 2.0264 2.02674 2.06846 2.05955 2.06645 2.08994 2.09885 2.09839 2.11914 2.09195 2.11973 2.13572 2.11098 
2.59598 2.27159 2.29273 2.30592 2.31633 2.33532 2.35304 2.36431 2.33484 2.37509 2.39257 2.39698 2.42013 2.43879 2.44631 2.44851 2.42666 2.44629 2.47088 2.46107 
2.35669 2.64497 2.70032 2.69989 2.73053 2.74684 2.76515 2.77586 2.76229 2.77916 2.79794 2.80995 2.82058 2.83262 2.84735 2.85273 2.84178 2.86729 2.87867 2.87873 
2.2247 3.04873 3.09134 3.09769 3.13325 3.13566 3.16102 3.16727 3.19048 3.19939 3.1979 3.20183 3.21345 3.22198 3.23638 3.24988 3.26294 3.27993 3.26305 3.27854 
2.14488 3.50337 3.50878 3.53203 3.5554 3.55399 3.57561 3.5892 3.61295 3.64598 3.63587 3.62975 3.64617 3.66551 3.66082 3.67581 3.71223 3.69371 3.68079 3.70168 
2.13712 3.92583 3.92099 3.94211 3.9476 3.96854 3.9735 3.98655 3.9855 4.03543 4.04033 4.04231 4.05105 4.08624 4.05798 4.06735 4.11521 4.07996 4.08614 4.09814 
2.21622 4.24689 4.24409 4.26446 4.27025 4.31181 4.30125 4.30613 4.30556 4.31972 4.34631 4.34764 4.35852 4.38087 4.36576 4.37871 4.38982 4.37546 4.40108 4.42845 
2.35685 4.45108 4.45915 4.47981 4.51029 4.50439 4.52181 4.52348 4.53346 4.52127 4.54063 4.5372 4.53774 4.54308 4.56855 4.57319 4.54784 4.58239 4.5953 4.62064 
2.49702 4.57287 4.58802 4.59449 4.61352 4.6005 4.62896 4.62982 4.63964 4.64751 4.63853 4.66252 4.63758 4.65475 4.66699 4.67921 4.6664 4.69028 4.67967 4.71264 
